328,382.93
312,382.40
307,381.76
337,381.89
370,382.86
334,382.89
316,382.46
317,382.07
348,382.47
356,383.07
328,382.94
319,382.59
308,381.96
348,382.37
328,382.26
329,382.18
323,381.94
333,381.97
365,382.81
324,382.59
317,382.19
306,381.53
335,381.61
355,382.21
335,382.28
317,381.89
322,381.64
353,382.18
347,382.56
335,382.62
318,382.25
327,382.12
357,382.75
338,382.88
319,382.53
303,381.78
344,382.09
344,382.39
325,382.20
319,381.87
306,381.21
340,381.44
355,382.03
322,381.78
310,381.23
316,380.84
370,381.83
337,381.97
324,381.76
310,381.21
348,381.64
350,382.10
336,382.20
324,381.99
312,381.49
348,381.91
348,382.31
322,382.05
321,381.77
316,381.37
346,381.74
345,382.08
326,381.93
307,381.29
321,381.03
374,382.12
342,382.37
324,382.16
304,381.44
352,381.96
368,382.88
331,382.83
305,382.12
315,381.69
347,382.08
352,382.58
337,382.69
322,382.42
330,382.36
373,383.39
333,383.38
318,382.99
302,382.21
344,382.51
350,382.95
324,382.72
318,382.35
326,382.19
353,382.72
351,383.18
315,382.72
314,382.24
314,381.78
357,382.42
338,382.56
328,382.45
302,381.68
333,381.71
346,382.07
339,382.25
319,381.91
311,381.38
341,381.62
356,382.24
331,382.21
320,381.90
307,381.27
349,381.72
336,381.83
320,381.53
307,380.91
339,381.11
364,381.95
341,382.18
312,381.66
313,381.19
338,381.36
351,381.86
323,381.63
318,381.29
325,381.13
352,381.66
356,382.28
334,382.32
325,382.14
339,382.31
361,383.04
321,382.73
322,382.46
305,381.76
339,381.95
353,382.48
333,382.50
318,382.13
314,381.67
363,382.46
360,383.16
329,383.06
315,382.60
326,382.43
360,383.13
341,383.33
325,383.12
306,382.43
333,382.45
350,382.89
323,382.64
323,382.40
314,381.93
354,382.49
347,382.86
324,382.64
308,382.01
324,381.81
360,382.52
334,382.56
330,382.49
311,381.95
344,382.25
360,382.96
331,382.91
318,382.53
306,381.86
347,382.24
360,382.95
324,382.72
312,382.19
317,381.81
353,382.34
351,382.82
336,382.90
315,382.44
328,382.33
357,382.96
326,382.78
328,382.66
316,382.24
343,382.51
352,383.01
320,382.68
321,382.38
309,381.79
348,382.20
345,382.52
334,382.56
310,381.99
324,381.78
350,382.25
346,382.59
320,382.27
314,381.81
345,382.15
364,382.96
322,382.68
328,382.56
315,382.11
344,382.42
329,382.33
327,382.19
315,381.76
325,381.59
351,382.08
339,382.25
336,382.35
316,381.93
329,381.86
358,382.52
342,382.76
321,382.46
308,381.84
337,381.98
361,382.71
323,382.46
311,381.92
328,381.82
348,382.23
349,382.66
331,382.61
318,382.24
327,382.11
350,382.56
324,382.35
327,382.21
311,381.67
347,382.06
356,382.67
329,382.57
314,382.10
312,381.59
343,381.88
345,382.22
332,382.21
316,381.80
321,381.52
359,382.22
329,382.14
331,382.11
306,381.45
343,381.74
357,382.38
337,382.50
329,382.41
318,382.04
338,382.20
337,382.32
324,382.11
317,381.72
326,381.58
350,382.05
340,382.25
330,382.19
306,381.52
334,381.59
355,382.18
336,382.28
315,381.84
310,381.28
344,381.61
358,382.28
314,381.81
307,381.18
313,380.72
356,381.36
346,381.73
336,381.84
319,381.52
340,381.73
353,382.27
324,382.06
318,381.71
307,381.08
333,381.13
351,381.63
319,381.31
317,380.95
315,380.54
352,381.09
357,381.74
329,381.68
310,381.13
317,380.77
350,381.25
337,381.40
323,381.19
302,380.45
328,380.38
357,381.06
325,380.90
331,380.91
303,380.20
343,380.52
344,380.87
326,380.74
313,380.29
313,379.85
358,380.57
339,380.78
321,380.53
318,380.22
338,380.41
366,381.32
338,381.49
323,381.27
311,380.76
340,380.99
376,382.14
328,382.03
311,381.50
319,381.18
368,382.11
339,382.29
326,382.13
317,381.75
329,381.68
359,382.37
333,382.39
333,382.40
310,381.83
347,382.22
363,383.00
328,382.87
320,382.55
316,382.13
354,382.68
361,383.40
332,383.37
316,382.93
327,382.77
362,383.52
350,383.94
325,383.71
307,383.03
340,383.21
363,383.97
323,383.69
322,383.39
311,382.82
357,383.44
342,383.65
330,383.56
316,383.12
313,382.60
353,383.12
343,383.37
327,383.21
309,382.60
329,382.51
354,383.05
338,383.18
326,383.00
308,382.36
338,382.51
358,383.15
327,383.00
309,382.39
317,382.00
358,382.66
341,382.87
334,382.90
320,382.57
328,382.46
357,383.08
343,383.33
329,383.22
306,382.53
339,382.70
361,383.41
322,383.13
322,382.84
313,382.34
352,382.84
355,383.40
336,383.47
324,383.23
321,382.92
352,383.40
342,383.62
325,383.40
301,382.58
342,382.81
363,383.58
329,383.47
330,383.38
310,382.78
337,382.89
346,383.22
333,383.22
316,382.78
313,382.28
348,382.68
344,382.96
328,382.84
308,382.21
334,382.25
349,382.68
327,382.54
324,382.32
308,381.70
324,381.51
352,382.03
331,382.00
304,381.29
313,380.83
365,381.69
331,381.68
319,381.35
308,380.76
323,380.56
372,381.61
327,381.50
324,381.31
319,380.99
333,381.04
346,381.42
339,381.62
322,381.37
306,380.73
370,381.72
363,382.52
325,382.33
322,382.06
309,381.48
346,381.85
338,382.01
335,382.08
323,381.85
346,382.21
378,383.37
329,383.26
318,382.88
310,382.30
349,382.72
346,383.06
318,382.67
331,382.63
320,382.31
357,382.94
346,383.27
331,383.21
304,382.47
315,382.02
363,382.81
331,382.76
328,382.64
302,381.86
348,382.27
347,382.65
331,382.61
322,382.34
313,381.85
358,382.51
352,383.00
330,382.93
322,382.65
329,382.56
358,383.20
338,383.32
318,382.93
312,382.40
334,382.44
363,383.22
329,383.11
334,383.14
306,382.45
337,382.56
351,383.03
335,383.08
310,382.50
316,382.08
355,382.66
332,382.64
333,382.65
309,382.05
334,382.10
356,382.71
327,382.56
320,382.24
308,381.62
351,382.12
350,382.57
312,382.05
317,381.67
314,381.22
369,382.18
327,382.05
339,382.22
311,381.68
327,381.57
363,382.36
331,382.33
330,382.27
300,381.45
353,382.00
355,382.58
333,382.59
324,382.37
308,381.75
359,382.44
348,382.84
329,382.74
314,382.27
330,382.21
367,383.09
327,382.94
320,382.61
319,382.26
344,382.56
347,382.93
315,382.47
339,382.64
310,382.06
333,382.09
353,382.62
333,382.63
304,381.90
318,381.55
369,382.50
338,382.64
333,382.65
307,382.00
326,381.85
355,382.44
332,382.42
331,382.39
309,381.79
336,381.90
349,382.33
312,381.82
304,381.11
302,380.37
369,381.35
353,381.90
336,382.01
316,381.60
327,381.48
334,381.55
325,381.38
315,380.96
315,380.56
363,381.38
364,382.21
338,382.36
317,381.97
298,381.11
345,381.46
331,381.45
327,381.34
327,381.23
330,381.19
350,381.67
327,381.55
317,381.18
298,380.34
348,380.79
364,381.63
331,381.62
333,381.65
314,381.20
341,381.45
352,381.97
330,381.92
310,381.37
328,381.28
369,382.24
353,382.76
332,382.75
321,382.45
337,382.56
364,383.36
320,383.02
337,383.12
323,382.87
347,383.23
345,383.52
324,383.28
320,382.95
317,382.54
390,384.00
353,384.48
323,384.19
295,383.19
315,382.73
354,383.27
347,383.62
330,383.53
291,382.45
345,382.77
376,383.86
319,383.49
307,382.81
328,382.69
365,383.51
321,383.19
337,383.29
337,383.39
301,382.56
368,383.47
346,383.78
301,382.95
318,382.57
343,382.84
355,383.40
340,383.57
302,382.77
305,382.06
359,382.74
336,382.83
346,383.16
308,382.52
339,382.69
334,382.72
339,382.88
333,382.88
303,382.12
359,382.81
354,383.35
347,383.69
322,383.40
316,382.95
319,382.60
366,383.45
304,382.70
322,382.43
304,381.71
380,382.93
342,383.16
344,383.44
300,382.59
328,382.47
365,383.30
319,382.94
332,382.91
320,382.58
343,382.85
358,383.49
325,383.27
312,382.73
297,381.82
372,382.85
337,382.95
329,382.85
325,382.65
337,382.76
388,384.16
348,384.51
342,384.70
328,384.53
331,384.44
371,385.37
366,386.15
347,386.43
305,385.63
350,385.99
367,386.78
338,386.81
310,386.13
324,385.82
356,386.33
332,386.22
343,386.39
313,385.80
337,385.83
364,386.55
354,386.99
327,386.74
307,385.98
329,385.81
376,386.83
318,386.35
334,386.29
316,385.77
383,386.97
359,387.53
349,387.82
316,387.27
328,387.03
350,387.36
336,387.33
319,386.86
317,386.36
343,386.53
377,387.56
340,387.62
329,387.40
318,386.91
348,387.19
353,387.59
319,387.12
317,386.61
336,386.59
361,387.21
326,386.93
328,386.70
308,385.97
317,385.49
351,385.88
336,385.88
340,385.99
306,385.23
351,385.63
366,386.40
327,386.16
305,385.37
311,384.75
356,385.29
338,385.36
342,385.53
326,385.29
322,384.95
354,385.43
319,385.02
302,384.18
302,383.36
358,383.99
364,384.75
337,384.81
325,384.56
297,383.60
344,383.87
348,384.23
333,384.20
304,383.43
328,383.29
375,384.35
334,384.34
327,384.15
294,383.13
334,383.15
353,383.66
311,383.08
330,383.00
329,382.90
358,383.54
343,383.78
327,383.61
314,383.11
299,382.24
366,383.10
342,383.33
333,383.32
331,383.26
330,383.18
357,383.78
334,383.79
330,383.69
296,382.73
342,382.97
359,383.63
326,383.44
313,382.92
315,382.46
365,383.29
342,383.51
330,383.42
308,382.78
326,382.60
364,383.40
328,383.26
318,382.87
306,382.19
345,382.52
361,383.24
329,383.13
316,382.70
298,381.82
367,382.71
338,382.84
328,382.72
324,382.50
318,382.13
352,382.64
331,382.59
324,382.38
305,381.68
342,381.94
368,382.86
321,382.56
313,382.06
301,381.27
356,381.90
354,382.46
327,382.32
318,381.96
317,381.58
360,382.30
332,382.29
332,382.29
304,381.57
335,381.66
368,382.58
329,382.49
332,382.48
302,381.70
341,381.94
361,382.68
333,382.69
310,382.11
312,381.60
369,382.55
346,382.89
316,382.46
311,381.92
336,382.02
366,382.88
316,382.46
330,382.39
308,381.78
329,381.70
355,382.30
322,382.04
314,381.58
308,380.98
366,381.87
343,382.15
329,382.07
320,381.77
314,381.32
353,381.87
340,382.07
329,382.00
300,381.19
342,381.46
356,382.08
320,381.78
317,381.40
303,380.68
342,380.97
367,381.88
319,381.56
304,380.86
313,380.40
364,381.26
340,381.48
333,381.52
311,381.00
318,380.67
380,381.92
333,381.95
319,381.62
303,380.89
350,381.38
358,382.05
320,381.75
319,381.42
312,380.93
359,381.64
338,381.80
335,381.89
315,381.46
316,381.06
358,381.75
329,381.68
319,381.36
307,380.74
341,381.00
356,381.63
328,381.54
326,381.40
305,380.73
354,381.32
364,382.15
332,382.15
313,381.66
323,381.44
369,382.39
337,382.51
329,382.42
318,382.05
329,381.98
355,382.56
326,382.39
317,382.00
311,381.47
358,382.15
353,382.67
327,382.53
313,382.03
319,381.70
354,382.27
339,382.44
332,382.43
312,381.91
327,381.79
360,382.50
336,382.59
332,382.58
303,381.83
328,381.73
369,382.68
334,382.71
316,382.29
309,381.70
368,382.62
342,382.86
325,382.66
309,382.06
320,381.75
369,382.70
332,382.68
320,382.36
304,381.64
346,382.00
360,382.71
321,382.42
317,382.02
314,381.57
353,382.11
347,382.49
334,382.53
315,382.08
312,381.58
354,382.15
343,382.42
328,382.31
312,381.79
337,381.93
350,382.38
314,381.92
328,381.82
307,381.19
341,381.44
356,382.06
322,381.81
308,381.20
307,380.59
355,381.21
328,381.13
318,380.79
307,380.19
324,380.03
363,380.86
335,380.97
338,381.15
304,380.46
336,380.60
366,381.50
332,381.51
322,381.27
306,380.63
364,381.47
346,381.84
324,381.64
323,381.42
331,381.41
354,381.98
323,381.76
330,381.71
312,381.21
340,381.43
355,382.03
322,381.78
321,381.50
316,381.11
345,381.46
370,382.44
334,382.48
319,382.14
323,381.91
361,382.65
337,382.76
344,383.04
307,382.38
309,381.79
367,382.68
314,382.21
305,381.52
307,380.90
344,381.23
348,381.66
319,381.33
304,380.64
306,380.01
354,380.62
345,380.99
330,380.96
310,380.43
326,380.32
367,381.25
323,381.04
335,381.14
311,380.63
334,380.71
357,381.38
334,381.45
324,381.26
306,380.62
356,381.26
350,381.74
329,381.67
320,381.37
324,381.19
370,382.17
326,382.01
327,381.89
320,381.58
330,381.54
367,382.44
334,382.48
328,382.37
303,381.62
344,381.94
353,382.47
327,382.34
308,381.72
307,381.09
350,381.57
331,381.55
315,381.13
316,380.75
345,381.11
357,381.77
319,381.45
319,381.13
307,380.52
353,381.09
367,382.00
333,382.02
316,381.62
311,381.10
358,381.78
349,382.22
332,382.21
318,381.85
324,381.65
364,382.47
344,382.77
325,382.57
317,382.17
341,382.40
368,383.30
335,383.35
323,383.08
315,382.62
365,383.44
370,384.37
320,384.01
319,383.63
329,383.51
381,384.72
336,384.75
329,384.60
311,384.00
333,383.98
364,384.74
327,384.54
330,384.43
310,383.81
346,384.12
361,384.80
335,384.80
320,384.43
310,383.81
366,384.63
340,384.76
322,384.44
316,383.97
327,383.79
353,384.28
318,383.87
315,383.39
306,382.69
348,383.08
355,383.64
328,383.49
309,382.87
314,382.39
367,383.27
350,383.69
327,383.52
316,383.08
326,382.90
347,383.26
331,383.20
329,383.09
299,382.23
338,382.38
345,382.70
323,382.45
320,382.13
315,381.70
356,382.31
354,382.87
311,382.31
307,381.67
324,381.47
367,382.37
331,382.34
322,382.08
306,381.42
333,381.46
367,382.36
331,382.32
322,382.06
302,381.30
338,381.47
367,382.37
327,382.24
311,381.70
317,381.32
355,381.92
351,382.41
328,382.29
311,381.76
345,382.09
368,383.00
312,382.47
315,382.03
314,381.57
340,381.78
353,382.32
314,381.86
308,381.25
317,380.89
361,381.65
336,381.76
320,381.47
322,381.22
334,381.29
348,381.72
336,381.83
340,382.03
320,381.73
348,382.14
348,382.55
333,382.56
349,382.97
322,382.70
356,383.29
365,384.09
317,383.66
315,383.18
341,383.38
367,384.23
319,383.85
328,383.70
311,383.12
337,383.22
370,384.15
339,384.28
323,383.99
325,383.76
357,384.35
353,384.83
325,384.58
320,384.21
334,384.20
351,384.63
336,384.66
319,384.26
324,384.00
337,384.08
365,384.86
332,384.79
327,384.59
321,384.25
347,384.57
359,385.19
343,385.39
324,385.10
325,384.85
360,385.49
350,385.85
337,385.88
335,385.86
336,385.86
349,386.20
333,386.12
333,386.04
320,385.63
355,386.12
345,386.35
331,386.21
328,386.00
333,385.93
347,386.21
359,386.79
325,386.49
321,386.10
342,386.25
356,386.75
337,386.75
329,386.56
327,386.31
338,386.36
353,386.78
332,386.66
343,386.82
337,386.82
328,386.60
350,386.94
330,386.76
331,386.61
330,386.45
359,387.02
319,386.56
333,386.47
324,386.15
341,386.28
355,386.75
331,386.61
329,386.41
317,385.92
336,385.92
364,386.63
335,386.59
316,386.07
325,385.79
357,386.33
343,386.50
334,386.43
315,385.89
325,385.61
350,385.98
333,385.90
334,385.86
329,385.68
339,385.77
334,385.72
332,385.63
327,385.41
322,385.07
363,385.77
344,385.98
318,385.53
323,385.21
337,385.25
358,385.83
331,385.71
319,385.29
311,384.67
336,384.70
348,385.04
339,385.14
330,385.01
324,384.73
335,384.74
341,384.90
327,384.70
320,384.32
325,384.09
342,384.29
317,383.85
309,383.22
315,382.76
326,382.58
352,383.08
327,382.92
316,382.49
312,381.97
339,382.15
349,382.58
303,381.83
300,381.02
311,380.51
337,380.68
301,379.92
295,379.04
295,378.18
307,377.64
318,377.39
309,376.93
315,376.62
307,376.13
324,376.07
334,376.27
316,376.01
317,375.78
312,375.43
348,376.01
344,376.46
316,376.20
324,376.14
328,376.19
350,376.79
331,376.90
333,377.05
320,376.88
326,376.85
362,377.75
345,378.18
315,377.85
307,377.32
347,377.82
350,378.38
308,377.87
301,377.18
314,376.85
350,377.44
320,377.25
316,376.96
321,376.81
337,377.07
353,377.73
324,377.63
321,377.46
314,377.12
344,377.55
357,378.30
324,378.19
326,378.13
318,377.88
347,378.36
340,378.65
328,378.64
318,378.37
317,378.08
336,378.28
334,378.42
329,378.44
311,378.00
330,378.05
369,379.09
324,378.96
316,378.63
316,378.31
344,378.71
333,378.82
305,378.21
310,377.75
308,377.25
345,377.70
325,377.63
320,377.44
304,376.84
325,376.80
358,377.59
327,377.57
317,377.30
318,377.07
354,377.75
342,378.11
326,378.06
328,378.06
332,378.16
362,379.02
342,379.35
336,379.52
322,379.32
335,379.47
358,380.19
353,380.77
333,380.83
316,380.45
357,381.12
341,381.38
303,380.65
351,381.17
340,381.40
330,381.36
340,381.58
332,381.59
329,381.52
335,381.61
353,382.15
333,382.18
322,381.92
311,381.39
333,381.43
349,381.87
305,381.19
296,380.30
304,379.63
325,379.51
328,379.48
300,378.73
315,378.38
312,377.96
347,378.44
322,378.28
322,378.12
310,377.66
327,377.64
341,377.98
329,378.01
318,377.76
307,377.23
327,377.22
326,377.19
302,376.55
298,375.83
298,375.12
306,374.63
306,374.16
293,373.37
294,372.62
291,371.82
325,371.90
299,371.32
295,370.65
298,370.08
322,370.13
337,370.55
302,370.08
310,369.83
307,369.50
340,370.02
341,370.55
312,370.34
304,369.92
313,369.75
330,370.01
311,369.78
301,369.30
301,368.84
344,369.48
364,370.61
326,370.74
346,371.38
328,371.55
383,373.11
372,374.36
291,373.51
289,372.63
302,372.11
374,373.43
426,376.03
289,375.09
289,374.18
321,374.10
292,373.28
311,372.97
357,373.84
409,376.00
359,376.84
413,379.02
366,379.96
290,378.95
300,378.21
322,378.05
289,377.06
289,376.10
324,376.04
393,377.74
457,381.02
386,382.41
332,382.40
327,382.27
359,382.94
385,384.26
380,385.43
380,386.56
358,387.10
341,387.20
311,386.54
289,385.33
289,384.15
312,383.59
402,385.32
449,388.22
439,390.78
417,392.72
440,395.19
396,396.48
354,396.67
332,396.30
323,395.71
360,396.07
397,397.36
349,397.40
317,396.63
317,395.88
356,396.13
344,396.08
335,395.80
352,395.96
400,397.33
394,398.51
342,398.35
312,397.42
311,396.50
324,395.92
310,395.01
292,393.67
289,392.28
299,391.18
337,391.07
326,390.69
308,389.86
305,388.98
325,388.62
347,388.83
303,387.92
298,386.91
293,385.79
325,385.52
331,385.40
318,384.96
311,384.35
316,383.89
350,384.30
343,384.52
313,383.97
320,383.62
341,383.80
378,384.93
351,385.34
330,385.20
323,384.89
351,385.30
357,385.85
337,385.88
316,385.37
301,384.50
331,384.41
324,384.15
289,383.00
289,381.89
289,380.80
296,379.91
290,378.90
289,377.89
297,377.10
346,377.58
388,379.12
383,380.49
355,381.11
306,380.47
312,380.01
343,380.34
343,380.66
341,380.92
317,380.57
331,380.58
303,379.88
291,378.89
304,378.26
354,378.91
384,380.31
338,380.51
322,380.29
305,379.65
396,381.34
481,385.13
425,387.42
377,388.42
369,389.20
429,391.48
439,393.96
368,394.57
289,393.15
290,391.80
302,390.79
291,389.53
321,389.06
315,388.44
311,387.75
337,387.73
330,387.53
316,386.99
328,386.76
395,388.24
389,389.52
328,389.23
313,388.57
317,388.02
367,388.75
384,389.90
404,391.53
425,393.65
459,396.58
423,398.52
384,399.42
349,399.41
338,399.12
377,399.83
389,400.82
354,400.91
343,400.70
337,400.36
372,400.91
371,401.42
346,401.28
332,400.79
349,400.74
384,401.59
363,401.88
357,402.01
353,402.03
380,402.74
377,403.36
349,403.25
328,402.61
325,401.91
354,401.96
351,401.94
327,401.30
331,400.79
343,400.59
369,401.06
348,400.98
324,400.30
312,399.32
331,398.86
348,398.84
331,398.38
322,397.71
314,396.86
356,397.09
367,397.59
329,397.12
318,396.38
327,395.89
339,395.72
334,395.42
327,394.95
308,394.01
321,393.43
337,393.26
330,392.93
304,391.94
304,390.98
334,390.80
346,390.93
309,390.12
303,389.18
311,388.47
336,388.40
335,388.32
318,387.80
313,387.17
316,386.63
345,386.84
340,386.92
316,386.39
304,385.57
339,385.66
355,386.15
319,385.71
318,385.26
309,384.59
337,384.66
334,384.64
323,384.34
308,383.68
319,383.30
335,383.35
337,383.44
315,382.97
301,382.16
328,382.05
352,382.56
324,382.34
317,381.95
310,381.40
346,381.77
356,382.38
317,381.99
317,381.61
328,381.52
344,381.84
339,382.02
325,381.84
321,381.57
329,381.50
352,382.02
319,381.69
310,381.14
305,380.48
337,380.64
342,380.93
315,380.52
309,379.98
309,379.45
344,379.82
335,379.95
325,379.82
323,379.65
343,379.99
369,380.98
358,381.66
339,381.85
327,381.73
353,382.27
364,383.07
340,383.25
336,383.32
321,383.00
353,383.51
346,383.83
319,383.45
318,383.06
322,382.78
347,383.14
328,383.01
311,382.45
309,381.86
335,381.94
351,382.42
324,382.21
317,381.82
302,381.06
342,381.34
344,381.66
319,381.34
309,380.77
313,380.32
341,380.59
335,380.70
318,380.38
305,379.74
328,379.69
339,379.93
329,379.91
320,379.66
318,379.36
337,379.55
349,380.05
322,379.84
320,379.59
326,379.50
350,380.02
338,380.22
324,380.07
315,379.68
319,379.41
351,379.96
334,380.06
320,379.81
311,379.33
342,379.65
352,380.22
332,380.27
324,380.11
324,379.95
350,380.46
338,380.65
321,380.41
320,380.14
325,380.01
347,380.44
340,380.69
317,380.34
306,379.72
344,380.08
354,380.69
326,380.57
310,380.05
305,379.41
342,379.73
346,380.15
324,379.99
319,379.71
320,379.46
355,380.11
340,380.36
326,380.25
319,379.97
344,380.32
357,381.00
333,381.05
324,380.87
321,380.62
348,381.06
358,381.75
335,381.83
323,381.61
321,381.34
356,381.96
355,382.55
323,382.31
317,381.92
324,381.71
360,382.43
328,382.32
316,381.90
311,381.37
343,381.67
337,381.80
325,381.63
317,381.26
314,380.82
359,381.54
349,381.98
315,381.55
310,381.00
325,380.85
362,381.64
334,381.70
323,381.48
307,380.86
342,381.14
350,381.62
325,381.45
324,381.26
315,380.85
343,381.16
345,381.51
321,381.24
314,380.81
323,380.61
341,380.87
338,381.05
321,380.80
319,380.50
338,380.69
350,381.18
327,381.07
325,380.92
321,380.67
352,381.21
344,381.53
330,381.49
319,381.18
326,381.05
361,381.81
351,382.29
331,382.26
325,382.08
334,382.12
368,383.04
339,383.19
337,383.28
320,382.95
353,383.46
355,384.00
336,384.05
326,383.85
332,383.80
361,384.49
352,384.94
327,384.74
324,384.46
329,384.33
360,384.98
341,385.13
326,384.90
316,384.42
347,384.74
364,385.48
335,385.47
323,385.15
324,384.87
357,385.43
353,385.88
331,385.76
330,385.61
330,385.47
353,385.91
340,386.02
327,385.79
315,385.26
346,385.53
327,385.32
342,385.49
367,386.29
318,385.82
341,385.95
338,386.01
326,385.75
320,385.35
321,384.99
353,385.45
342,385.61
323,385.29
316,384.80
336,384.83
359,385.45
340,385.56
328,385.37
319,384.95
351,385.36
343,385.55
332,385.46
333,385.40
328,385.21
354,385.69
346,385.95
328,385.75
322,385.40
336,385.42
362,386.09
336,386.09
326,385.83
310,385.18
343,385.38
351,385.77
330,385.63
330,385.48
321,385.12
350,385.49
354,385.96
323,385.63
323,385.31
330,385.18
357,385.73
347,386.02
327,385.79
315,385.26
342,385.43
344,385.65
322,385.30
320,384.92
315,384.41
350,384.81
350,385.19
329,385.03
316,384.55
319,384.16
349,384.53
343,384.75
332,384.68
314,384.15
322,383.84
352,384.31
316,383.84
315,383.36
316,382.92
334,382.95
344,383.23
326,383.05
319,382.69
318,382.32
347,382.69
332,382.67
320,382.35
318,381.99
321,381.71
356,382.32
336,382.42
325,382.23
315,381.79
337,381.92
355,382.51
328,382.39
319,382.06
314,381.60
344,381.91
343,382.19
321,381.91
314,381.45
